order_id,customer_id,order_date,region,segment,payment_method,channel,status,product_category,product_name,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,year_month
5665,1102,2024-09-06,Midwest,Budget,Card,Online,completed,Electronics,Smartphone,799,4,0.1,3196,319.6,2876.4,2024-09
5666,2001,2024-11-15,Northeast,Mainstream,Card,In-Store,completed,Groceries,Bread,3,4,0.0,12,0.0,12.0,2024-11
5667,2148,2024-06-25,South,Budget,PayPal,In-Store,completed,Clothing,Jeans,79,4,0.0,316,0.0,316.0,2024-06
5668,2336,2024-03-12,West,Budget,PayPal,In-Store,completed,Beauty,Skincare,25,1,0.0,25,0.0,25.0,2024-03
5671,2481,2024-06-08,South,Budget,PayPal,Online,completed,Home,Bedding,49,2,0.05,98,4.9,93.1,2024-06
5672,2253,2024-03-10,West,Budget,PayPal,Online,completed,Electronics,Smartphone,299,2,0.05,598,29.900000000000002,568.1,2024-03
5673,1657,2024-04-22,South,Mainstream,Card,In-Store,completed,Sports,Tennis Racket,25,2,0.0,50,0.0,50.0,2024-04
5675,2220,2024-01-21,South,Budget,Card,Online,completed,Groceries,Milk,3,3,0.05,9,0.45,8.55,2024-01
5676,1732,2024-05-14,West,Budget,Card,Online,completed,Clothing,Shoes,19,3,0.05,57,2.85,54.15,2024-05
5677,1422,2024-09-19,South,Budget,Card,Online,completed,Groceries,Rice,8,3,0.1,24,2.4000000000000004,21.6,2024-09
5678,1571,2024-04-20,South,Budget,Card,Online,completed,Clothing,Shoes,29,1,0.1,29,2.9000000000000004,26.1,2024-04
5680,2405,2024-10-09,West,Budget,Card,Online,completed,Sports,Yoga Mat,150,2,0.05,300,15.0,285.0,2024-10
5681,1172,2024-01-08,Northeast,Mainstream,Card,In-Store,completed,Clothing,Jacket,29,1,0.0,29,0.0,29.0,2024-01
5683,1452,2024-07-25,Midwest,Mainstream,PayPal,In-Store,completed,Home,Cookware,129,1,0.0,129,0.0,129.0,2024-07
5684,1349,2024-07-12,Midwest,Budget,Card,In-Store,completed,Beauty,Perfume,25,3,0.0,75,0.0,75.0,2024-07
5687,2027,2024-08-29,South,Budget,Card,Online,completed,Electronics,Headphones,199,2,0.15,398,59.699999999999996,338.3,2024-08
5688,2116,2024-01-10,South,Premium,Card,In-Store,completed,Electronics,Tablet,799,4,0.0,3196,0.0,3196.0,2024-01
5689,1918,2024-10-15,West,Premium,Card,In-Store,completed,Beauty,Lotion,15,3,0.0,45,0.0,45.0,2024-10
5690,1005,2024-05-10,Northeast,Budget,Card,In-Store,completed,Beauty,Lotion,9,1,0.0,9,0.0,9.0,2024-05
5692,2169,2024-10-28,South,Budget,PayPal,In-Store,completed,Groceries,Bread,12,4,0.0,48,0.0,48.0,2024-10
5693,2447,2024-03-01,Northeast,Budget,Card,In-Store,completed,Clothing,Jacket,49,2,0.0,98,0.0,98.0,2024-03
5694,1607,2024-06-12,South,Mainstream,Card,In-Store,completed,Beauty,Shampoo,60,4,0.0,240,0.0,240.0,2024-06
5695,1456,2024-01-13,Midwest,Premium,Card,In-Store,completed,Home,Bedding,199,2,0.0,398,0.0,398.0,2024-01
5697,2235,2024-07-26,Midwest,Budget,PayPal,Online,completed,Groceries,Coffee,2,1,0.05,2,0.1,1.9,2024-07
5698,2029,2024-09-02,West,Premium,Card,In-Store,completed,Groceries,Milk,12,4,0.0,48,0.0,48.0,2024-09
5699,1623,2024-05-12,Northeast,Mainstream,Apple Pay,In-Store,completed,Beauty,Makeup,35,4,0.0,140,0.0,140.0,2024-05
5701,1446,2024-10-20,Northeast,Premium,Card,Online,completed,Sports,Dumbbells,15,4,0.0,60,0.0,60.0,2024-10
5703,2129,2024-12-24,South,Budget,Apple Pay,Online,completed,Toys,Lego Set,10,1,0.15,10,1.5,8.5,2024-12
5704,1810,2024-02-25,West,Budget,Card,Online,completed,Clothing,T-shirt,49,4,0.05,196,9.8,186.2,2024-02
5705,2424,2024-11-14,South,Budget,Card,Online,completed,Groceries,Rice,3,4,0.15,12,1.7999999999999998,10.2,2024-11
5706,2119,2024-02-17,West,Mainstream,Card,Online,completed,Sports,Dumbbells,45,2,0.0,90,0.0,90.0,2024-02
5707,2411,2024-04-14,Midwest,Budget,Cash,Online,completed,Clothing,Dress,29,3,0.15,87,13.049999999999999,73.95,2024-04
5708,1958,2024-02-28,South,Mainstream,Apple Pay,Online,completed,Clothing,T-shirt,19,4,0.0,76,0.0,76.0,2024-02
5709,2475,2024-03-17,West,Budget,Card,In-Store,completed,Toys,Lego Set,50,2,0.0,100,0.0,100.0,2024-03
5710,1848,2024-08-05,Midwest,Premium,Card,In-Store,completed,Groceries,Eggs,12,1,0.0,12,0.0,12.0,2024-08
5711,1808,2024-02-24,South,Budget,PayPal,Online,completed,Toys,Doll,20,4,0.1,80,8.0,72.0,2024-02
5713,1415,2024-05-08,Midwest,Mainstream,Card,Online,completed,Groceries,Milk,3,1,0.0,3,0.0,3.0,2024-05
5715,1453,2024-08-01,South,Mainstream,Card,Online,completed,Home,Chair,129,1,0.05,129,6.45,122.55,2024-08
5716,2314,2024-04-24,South,Mainstream,Apple Pay,Online,completed,Sports,Bike Helmet,150,1,0.05,150,7.5,142.5,2024-04
5717,2216,2024-11-09,West,Mainstream,Card,Online,completed,Toys,Lego Set,30,2,0.0,60,0.0,60.0,2024-11
5718,1149,2024-10-19,Midwest,Mainstream,Apple Pay,In-Store,completed,Groceries,Milk,2,4,0.0,8,0.0,8.0,2024-10
5719,1758,2024-02-18,Northeast,Budget,Card,Online,completed,Electronics,Smartwatch,799,2,0.1,1598,159.8,1438.2,2024-02
5720,1778,2024-03-07,South,Premium,PayPal,Online,completed,Electronics,Smartwatch,199,4,0.0,796,0.0,796.0,2024-03
5721,1972,2024-10-01,Northeast,Premium,Card,In-Store,completed,Electronics,Smartwatch,499,1,0.0,499,0.0,499.0,2024-10
5722,1762,2024-05-08,South,Mainstream,Apple Pay,Online,completed,Beauty,Shampoo,15,2,0.0,30,0.0,30.0,2024-05
5723,2001,2024-01-29,South,Budget,Cash,In-Store,completed,Home,Cookware,399,2,0.0,798,0.0,798.0,2024-01
5724,2416,2024-12-08,South,Budget,Card,Online,completed,Beauty,Makeup,15,4,0.15,60,9.0,51.0,2024-12
5725,2339,2024-02-02,West,Mainstream,Card,Online,completed,Toys,Board Game,10,3,0.0,30,0.0,30.0,2024-02
5728,2293,2024-05-30,South,Budget,Card,In-Store,completed,Groceries,Eggs,5,4,0.0,20,0.0,20.0,2024-05
5729,1224,2024-05-12,West,Mainstream,PayPal,In-Store,completed,Groceries,Eggs,12,3,0.0,36,0.0,36.0,2024-05
5730,1112,2024-11-22,Northeast,Budget,Card,In-Store,completed,Beauty,Lotion,9,2,0.0,18,0.0,18.0,2024-11
5731,1250,2024-07-03,West,Premium,PayPal,In-Store,completed,Home,Bedding,89,1,0.0,89,0.0,89.0,2024-07
5732,2256,2024-05-13,West,Mainstream,Cash,Online,completed,Groceries,Milk,5,4,0.1,20,2.0,18.0,2024-05
5733,1840,2024-06-25,Midwest,Budget,Card,Online,completed,Clothing,Jeans,49,4,0.1,196,19.6,176.4,2024-06
5734,1713,2024-01-22,South,Mainstream,Card,Online,completed,Home,Sofa,129,3,0.1,387,38.7,348.3,2024-01
5735,2106,2024-08-28,West,Premium,Card,In-Store,completed,Clothing,Shoes,29,3,0.0,87,0.0,87.0,2024-08
5737,2198,2024-07-22,Midwest,Budget,Cash,Online,completed,Groceries,Eggs,5,2,0.05,10,0.5,9.5,2024-07
5738,2092,2024-01-04,South,Budget,PayPal,In-Store,completed,Electronics,Headphones,999,2,0.0,1998,0.0,1998.0,2024-01
5739,2070,2024-11-23,West,Mainstream,Card,In-Store,completed,Sports,Yoga Mat,80,1,0.0,80,0.0,80.0,2024-11
5740,1883,2024-06-13,South,Budget,Card,Online,completed,Home,Lamp,129,2,0.15,258,38.699999999999996,219.3,2024-06
5741,2279,2024-05-07,South,Mainstream,PayPal,Online,completed,Sports,Bike Helmet,150,3,0.05,450,22.5,427.5,2024-05
5742,1029,2024-02-14,South,Mainstream,Card,In-Store,completed,Sports,Yoga Mat,80,4,0.0,320,0.0,320.0,2024-02
5743,1280,2024-08-05,West,Mainstream,Card,In-Store,completed,Groceries,Bread,2,3,0.0,6,0.0,6.0,2024-08
5744,1923,2024-08-22,West,Mainstream,Card,Online,completed,Home,Bedding,49,1,0.0,49,0.0,49.0,2024-08
5745,2260,2024-05-15,Midwest,Budget,Cash,In-Store,completed,Sports,Running Shoes,80,1,0.0,80,0.0,80.0,2024-05
5746,2271,2024-06-16,South,Budget,Card,Online,completed,Home,Chair,89,1,0.1,89,8.9,80.1,2024-06
5747,1367,2024-08-24,South,Budget,Card,In-Store,completed,Clothing,Jeans,29,4,0.0,116,0.0,116.0,2024-08
5748,1494,2024-04-02,West,Mainstream,PayPal,In-Store,completed,Clothing,T-shirt,79,1,0.0,79,0.0,79.0,2024-04
5749,2048,2024-01-05,Midwest,Premium,Cash,In-Store,completed,Groceries,Coffee,2,4,0.05,8,0.4,7.6,2024-01
5750,1717,2024-06-04,West,Mainstream,Card,Online,completed,Electronics,Headphones,299,3,0.05,897,44.85,852.15,2024-06
5751,2016,2024-09-01,South,Budget,Card,Online,completed,Groceries,Milk,5,4,0.1,20,2.0,18.0,2024-09
5752,2337,2024-12-25,West,Budget,PayPal,Online,completed,Electronics,Smartphone,299,4,0.05,1196,59.800000000000004,1136.2,2024-12
5753,1605,2024-03-21,West,Mainstream,Apple Pay,Online,completed,Beauty,Perfume,9,4,0.05,36,1.8,34.2,2024-03
5754,1374,2024-09-03,South,Premium,Card,Online,completed,Beauty,Lotion,35,1,0.02,35,0.7000000000000001,34.3,2024-09
5755,1638,2024-12-08,Northeast,Budget,Card,Online,completed,Electronics,Headphones,299,2,0.1,598,59.800000000000004,538.2,2024-12
5756,2048,2024-05-16,South,Mainstream,Card,Online,completed,Clothing,Dress,49,4,0.05,196,9.8,186.2,2024-05
5757,2357,2024-03-03,West,Budget,Card,Online,completed,Home,Cookware,399,4,0.1,1596,159.60000000000002,1436.4,2024-03
5758,2378,2024-11-02,Midwest,Budget,Card,Online,completed,Clothing,T-shirt,49,4,0.1,196,19.6,176.4,2024-11
5759,1115,2024-04-25,Midwest,Mainstream,Card,In-Store,completed,Electronics,Tablet,499,2,0.0,998,0.0,998.0,2024-04
5760,1047,2024-04-22,South,Mainstream,Card,In-Store,completed,Beauty,Lotion,35,1,0.0,35,0.0,35.0,2024-04
5761,1098,2024-01-31,Midwest,Budget,PayPal,In-Store,completed,Electronics,Headphones,199,1,0.0,199,0.0,199.0,2024-01
5762,2482,2024-01-07,Midwest,Mainstream,Card,In-Store,completed,Home,Chair,49,2,0.0,98,0.0,98.0,2024-01
5763,1404,2024-01-03,Northeast,Mainstream,Cash,In-Store,completed,Electronics,Smartphone,499,1,0.0,499,0.0,499.0,2024-01
5764,2237,2024-11-02,West,Mainstream,Card,In-Store,completed,Electronics,Smartphone,199,1,0.0,199,0.0,199.0,2024-11
5765,1684,2024-08-30,South,Mainstream,Card,In-Store,completed,Home,Lamp,129,2,0.0,258,0.0,258.0,2024-08
5766,1902,2024-02-25,South,Budget,PayPal,Online,completed,Clothing,Dress,99,4,0.05,396,19.8,376.2,2024-02
5767,1502,2024-03-13,South,Budget,Card,In-Store,completed,Electronics,Laptop,199,2,0.0,398,0.0,398.0,2024-03
5768,2471,2024-01-10,Northeast,Mainstream,Card,Online,completed,Home,Bedding,89,3,0.0,267,0.0,267.0,2024-01
5769,1893,2024-03-01,Midwest,Mainstream,Cash,Online,completed,Home,Lamp,199,2,0.05,398,19.900000000000002,378.1,2024-03
5770,1257,2024-02-19,Northeast,Budget,Cash,Online,completed,Groceries,Eggs,12,3,0.15,36,5.3999999999999995,30.6,2024-02
5771,1843,2024-05-01,West,Mainstream,Card,Online,completed,Electronics,Laptop,999,4,0.1,3996,399.6,3596.4,2024-05
5772,1120,2024-06-23,South,Mainstream,Card,In-Store,completed,Groceries,Rice,2,4,0.0,8,0.0,8.0,2024-06
5773,1809,2024-01-01,South,Mainstream,PayPal,Online,completed,Electronics,Smartwatch,299,4,0.05,1196,59.800000000000004,1136.2,2024-01
5774,1977,2024-02-07,Midwest,Mainstream,Apple Pay,In-Store,completed,Toys,Board Game,20,4,0.0,80,0.0,80.0,2024-02
5775,1053,2024-07-08,West,Mainstream,Apple Pay,Online,completed,Clothing,Dress,29,1,0.05,29,1.4500000000000002,27.55,2024-07
5776,2018,2024-03-19,Northeast,Budget,Apple Pay,Online,completed,Electronics,Tablet,999,3,0.05,2997,149.85,2847.15,2024-03
5777,2354,2024-12-10,West,Mainstream,Card,Online,completed,Clothing,Shoes,29,3,0.1,87,8.700000000000001,78.3,2024-12
5779,1240,2024-07-08,Northeast,Mainstream,Card,Online,completed,Toys,Lego Set,50,2,0.05,100,5.0,95.0,2024-07
5780,1482,2024-07-02,South,Mainstream,Card,Online,completed,Groceries,Milk,8,1,0.05,8,0.4,7.6,2024-07
5781,2012,2024-03-07,South,Budget,Card,Online,completed,Groceries,Milk,5,3,0.05,15,0.75,14.25,2024-03
5782,1186,2024-01-17,West,Budget,Cash,In-Store,completed,Toys,RC Car,30,2,0.0,60,0.0,60.0,2024-01
5783,1655,2024-11-11,South,Budget,Card,Online,completed,Electronics,Headphones,299,2,0.05,598,29.900000000000002,568.1,2024-11
5785,1952,2024-07-27,Northeast,Budget,Cash,Online,completed,Groceries,Bread,12,3,0.1,36,3.6,32.4,2024-07
5786,2387,2024-12-10,South,Budget,Card,Online,completed,Beauty,Skincare,35,3,0.05,105,5.25,99.75,2024-12
5787,1490,2024-02-10,Midwest,Mainstream,Card,Online,completed,Clothing,T-shirt,49,1,0.0,49,0.0,49.0,2024-02
5788,1430,2024-04-24,Midwest,Budget,Cash,In-Store,completed,Groceries,Eggs,12,4,0.0,48,0.0,48.0,2024-04
5789,1238,2024-04-09,Northeast,Budget,Card,Online,completed,Sports,Dumbbells,15,2,0.05,30,1.5,28.5,2024-04
5790,1303,2024-12-10,Northeast,Premium,PayPal,In-Store,completed,Sports,Tennis Racket,15,3,0.0,45,0.0,45.0,2024-12
5792,1075,2024-05-18,Midwest,Budget,Card,Online,completed,Electronics,Laptop,299,2,0.15,598,89.7,508.3,2024-05
5793,2356,2024-11-11,West,Mainstream,Cash,In-Store,completed,Groceries,Eggs,8,1,0.0,8,0.0,8.0,2024-11
5794,1998,2024-11-19,Northeast,Mainstream,Card,Online,completed,Home,Sofa,399,2,0.05,798,39.900000000000006,758.1,2024-11
5795,1641,2024-11-29,South,Premium,Apple Pay,Online,completed,Beauty,Skincare,25,1,0.0,25,0.0,25.0,2024-11
5796,2497,2024-10-28,South,Mainstream,Card,In-Store,completed,Groceries,Rice,12,4,0.0,48,0.0,48.0,2024-10
5797,1826,2024-10-20,West,Mainstream,PayPal,In-Store,completed,Beauty,Makeup,9,2,0.0,18,0.0,18.0,2024-10
5798,1282,2024-01-17,South,Premium,PayPal,In-Store,completed,Electronics,Laptop,999,2,0.0,1998,0.0,1998.0,2024-01
5799,1590,2024-11-17,South,Budget,PayPal,Online,completed,Clothing,Jeans,19,3,0.05,57,2.85,54.15,2024-11
5800,1071,2024-10-18,South,Mainstream,Apple Pay,In-Store,completed,Clothing,T-shirt,29,2,0.0,58,0.0,58.0,2024-10
5801,2286,2024-03-14,South,Mainstream,Card,Online,completed,Beauty,Makeup,9,1,0.05,9,0.45,8.55,2024-03
5802,1702,2024-09-19,Midwest,Premium,Card,In-Store,completed,Sports,Tennis Racket,25,3,0.0,75,0.0,75.0,2024-09
5803,1574,2024-01-16,Northeast,Premium,PayPal,Online,completed,Groceries,Milk,3,4,0.05,12,0.6000000000000001,11.4,2024-01
5804,1999,2024-01-14,South,Budget,PayPal,In-Store,completed,Home,Lamp,199,3,0.0,597,0.0,597.0,2024-01
5805,1891,2024-12-01,Midwest,Budget,PayPal,Online,completed,Home,Cookware,399,1,0.1,399,39.900000000000006,359.1,2024-12
5806,1011,2024-10-07,South,Budget,PayPal,Online,completed,Sports,Dumbbells,80,4,0.1,320,32.0,288.0,2024-10
5807,1140,2024-12-26,Midwest,Budget,PayPal,Online,completed,Sports,Dumbbells,150,4,0.1,600,60.0,540.0,2024-12
5808,1016,2024-01-04,South,Mainstream,Apple Pay,Online,completed,Beauty,Makeup,35,4,0.0,140,0.0,140.0,2024-01
5809,2086,2024-05-06,West,Mainstream,Cash,Online,completed,Clothing,Dress,49,3,0.05,147,7.3500000000000005,139.65,2024-05
5810,1252,2024-11-07,Northeast,Mainstream,Card,Online,completed,Groceries,Eggs,12,1,0.05,12,0.6000000000000001,11.4,2024-11
5811,1464,2024-01-06,West,Mainstream,PayPal,In-Store,completed,Groceries,Eggs,5,1,0.0,5,0.0,5.0,2024-01
5812,1375,2024-05-08,Northeast,Budget,Card,In-Store,completed,Electronics,Smartphone,499,1,0.0,499,0.0,499.0,2024-05
5813,1980,2024-08-19,Northeast,Mainstream,Card,In-Store,completed,Clothing,Jeans,29,3,0.0,87,0.0,87.0,2024-08
5814,1519,2024-11-08,West,Premium,PayPal,Online,completed,Home,Cookware,49,3,0.02,147,2.94,144.06,2024-11
5815,1089,2024-07-13,West,Mainstream,Card,Online,completed,Groceries,Bread,2,1,0.0,2,0.0,2.0,2024-07
5816,1719,2024-03-05,Northeast,Budget,Card,Online,completed,Toys,RC Car,80,3,0.05,240,12.0,228.0,2024-03
5817,1803,2024-11-16,West,Budget,Card,Online,completed,Electronics,Smartwatch,199,3,0.05,597,29.85,567.15,2024-11
5818,1795,2024-04-12,South,Budget,Card,In-Store,completed,Groceries,Rice,8,2,0.0,16,0.0,16.0,2024-04
5820,2198,2024-06-06,Northeast,Budget,Card,In-Store,completed,Electronics,Tablet,499,1,0.0,499,0.0,499.0,2024-06
5821,1075,2024-08-11,South,Mainstream,PayPal,In-Store,completed,Groceries,Coffee,3,4,0.0,12,0.0,12.0,2024-08
5822,1925,2024-10-15,South,Mainstream,Card,Online,completed,Electronics,Tablet,999,3,0.0,2997,0.0,2997.0,2024-10
5823,1399,2024-10-04,Midwest,Mainstream,Card,Online,completed,Clothing,Jacket,19,4,0.05,76,3.8000000000000003,72.2,2024-10
5824,1969,2024-06-30,South,Budget,Card,In-Store,completed,Sports,Running Shoes,45,1,0.0,45,0.0,45.0,2024-06
5825,2094,2024-12-31,South,Mainstream,Card,Online,completed,Home,Cookware,199,4,0.0,796,0.0,796.0,2024-12
5826,2203,2024-01-04,West,Mainstream,PayPal,Online,completed,Beauty,Lotion,15,3,0.0,45,0.0,45.0,2024-01
5827,2147,2024-08-02,Northeast,Budget,Card,Online,completed,Electronics,Smartphone,499,4,0.1,1996,199.60000000000002,1796.4,2024-08
5828,2404,2024-08-04,Northeast,Premium,Card,Online,completed,Clothing,Shoes,49,4,0.05,196,9.8,186.2,2024-08
5829,2316,2024-07-27,Midwest,Mainstream,Card,In-Store,completed,Clothing,T-shirt,19,2,0.0,38,0.0,38.0,2024-07
5830,1796,2024-03-14,Northeast,Budget,PayPal,Online,completed,Clothing,Shoes,49,1,0.1,49,4.9,44.1,2024-03
5831,1194,2024-08-14,South,Mainstream,Cash,Online,completed,Clothing,Shoes,19,1,0.0,19,0.0,19.0,2024-08
5832,1227,2024-04-02,South,Budget,PayPal,In-Store,completed,Home,Chair,89,2,0.0,178,0.0,178.0,2024-04
5833,2454,2024-03-05,South,Mainstream,Card,Online,completed,Home,Cookware,49,1,0.0,49,0.0,49.0,2024-03
5834,2459,2024-11-16,West,Mainstream,Cash,In-Store,completed,Groceries,Milk,3,2,0.0,6,0.0,6.0,2024-11
5835,1460,2024-01-10,South,Budget,Card,In-Store,completed,Clothing,Shoes,99,3,0.0,297,0.0,297.0,2024-01
5836,1617,2024-10-29,South,Budget,Apple Pay,Online,completed,Home,Bedding,49,3,0.15,147,22.05,124.95,2024-10
5837,2044,2024-11-17,Northeast,Budget,PayPal,Online,completed,Groceries,Rice,2,2,0.1,4,0.4,3.6,2024-11
5838,1063,2024-10-31,Northeast,Mainstream,Card,Online,completed,Home,Bedding,49,3,0.05,147,7.3500000000000005,139.65,2024-10
5839,1164,2024-10-04,South,Budget,Cash,Online,completed,Clothing,Jacket,29,3,0.15,87,13.049999999999999,73.95,2024-10
5840,1026,2024-03-26,Midwest,Mainstream,Card,Online,completed,Toys,Lego Set,80,2,0.0,160,0.0,160.0,2024-03
5841,2334,2024-01-26,Midwest,Budget,Card,In-Store,completed,Clothing,Shoes,99,1,0.0,99,0.0,99.0,2024-01
5842,2011,2024-08-05,West,Budget,Cash,In-Store,completed,Groceries,Bread,12,2,0.0,24,0.0,24.0,2024-08
5843,1284,2024-04-04,Northeast,Budget,Card,In-Store,completed,Groceries,Rice,8,2,0.0,16,0.0,16.0,2024-04
5844,1280,2024-08-31,Northeast,Budget,Card,In-Store,completed,Electronics,Laptop,499,3,0.0,1497,0.0,1497.0,2024-08
5845,1837,2024-04-16,West,Budget,Card,In-Store,completed,Clothing,Shoes,29,4,0.0,116,0.0,116.0,2024-04
5846,1830,2024-09-04,Northeast,Premium,PayPal,Online,completed,Beauty,Makeup,9,4,0.02,36,0.72,35.28,2024-09
5847,2187,2024-01-14,West,Mainstream,Apple Pay,Online,completed,Beauty,Perfume,25,2,0.1,50,5.0,45.0,2024-01
5849,1223,2024-03-11,West,Budget,Card,Online,completed,Home,Bedding,89,3,0.1,267,26.700000000000003,240.3,2024-03
5850,1783,2024-05-31,South,Mainstream,Card,In-Store,completed,Electronics,Smartphone,199,4,0.0,796,0.0,796.0,2024-05
5851,2169,2024-03-15,Northeast,Mainstream,Card,Online,completed,Electronics,Headphones,999,4,0.1,3996,399.6,3596.4,2024-03
5852,1964,2024-08-02,Midwest,Mainstream,Card,Online,completed,Beauty,Lotion,60,2,0.0,120,0.0,120.0,2024-08
5853,1949,2024-02-20,Midwest,Budget,Card,In-Store,completed,Groceries,Coffee,5,1,0.0,5,0.0,5.0,2024-02
5854,2053,2024-05-22,Northeast,Budget,PayPal,Online,completed,Sports,Running Shoes,25,1,0.15,25,3.75,21.25,2024-05
5855,1044,2024-02-05,West,Mainstream,Card,Online,completed,Groceries,Coffee,5,2,0.05,10,0.5,9.5,2024-02
5856,1470,2024-06-15,Northeast,Mainstream,Card,In-Store,completed,Beauty,Perfume,25,1,0.0,25,0.0,25.0,2024-06
5857,1033,2024-08-23,South,Mainstream,Card,Online,completed,Home,Chair,49,1,0.0,49,0.0,49.0,2024-08
5858,1652,2024-09-16,West,Budget,Card,Online,completed,Groceries,Milk,2,1,0.1,2,0.2,1.8,2024-09
5859,2450,2024-07-10,Northeast,Budget,Card,In-Store,completed,Groceries,Rice,8,4,0.0,32,0.0,32.0,2024-07
5860,1829,2024-07-20,Northeast,Premium,Cash,In-Store,completed,Sports,Dumbbells,25,3,0.0,75,0.0,75.0,2024-07
5861,1220,2024-09-18,Northeast,Mainstream,Card,Online,completed,Electronics,Smartwatch,199,4,0.05,796,39.800000000000004,756.2,2024-09
5862,1533,2024-07-03,Northeast,Mainstream,Apple Pay,Online,completed,Groceries,Coffee,12,3,0.0,36,0.0,36.0,2024-07
5863,1691,2024-06-06,Northeast,Budget,Card,Online,completed,Electronics,Smartwatch,299,4,0.1,1196,119.60000000000001,1076.4,2024-06
5864,2390,2024-09-02,Northeast,Mainstream,Cash,Online,completed,Groceries,Eggs,3,1,0.05,3,0.15000000000000002,2.85,2024-09
5865,1931,2024-04-19,South,Budget,PayPal,In-Store,completed,Home,Cookware,199,2,0.0,398,0.0,398.0,2024-04
5866,1840,2024-04-08,West,Budget,Card,In-Store,completed,Beauty,Makeup,60,3,0.0,180,0.0,180.0,2024-04
5867,2010,2024-08-28,West,Mainstream,Card,In-Store,completed,Beauty,Makeup,15,2,0.0,30,0.0,30.0,2024-08
5868,1581,2024-07-20,South,Mainstream,Card,In-Store,completed,Electronics,Smartwatch,299,4,0.0,1196,0.0,1196.0,2024-07
5869,2139,2024-05-01,Northeast,Budget,Card,Online,completed,Electronics,Laptop,199,4,0.05,796,39.800000000000004,756.2,2024-05
5870,1238,2024-04-26,Northeast,Mainstream,Card,In-Store,completed,Home,Sofa,89,3,0.0,267,0.0,267.0,2024-04
5871,2358,2024-04-05,Midwest,Mainstream,Card,Online,completed,Clothing,Jacket,29,2,0.0,58,0.0,58.0,2024-04
5872,1440,2024-08-21,Midwest,Premium,Card,Online,completed,Groceries,Milk,5,1,0.0,5,0.0,5.0,2024-08
5873,1147,2024-03-07,West,Budget,Card,In-Store,completed,Clothing,Dress,79,1,0.0,79,0.0,79.0,2024-03
5874,2032,2024-08-05,Northeast,Budget,Apple Pay,Online,completed,Beauty,Shampoo,9,1,0.05,9,0.45,8.55,2024-08
5875,2311,2024-01-15,West,Premium,Apple Pay,In-Store,completed,Home,Chair,199,4,0.0,796,0.0,796.0,2024-01
5876,1387,2024-09-29,South,Mainstream,Card,In-Store,completed,Groceries,Rice,3,4,0.0,12,0.0,12.0,2024-09
5877,2073,2024-08-06,West,Mainstream,Card,In-Store,completed,Clothing,Jacket,19,4,0.0,76,0.0,76.0,2024-08
5878,1915,2024-09-30,Midwest,Budget,Card,Online,completed,Home,Cookware,129,1,0.05,129,6.45,122.55,2024-09
5879,1637,2024-05-26,South,Premium,Card,Online,completed,Clothing,Jacket,49,3,0.02,147,2.94,144.06,2024-05
5880,1277,2024-11-27,Midwest,Mainstream,Card,In-Store,completed,Home,Sofa,129,4,0.0,516,0.0,516.0,2024-11
5881,1988,2024-12-09,West,Mainstream,PayPal,Online,completed,Home,Chair,399,3,0.0,1197,0.0,1197.0,2024-12
5882,2323,2024-05-31,South,Premium,Card,Online,completed,Electronics,Laptop,499,3,0.02,1497,29.94,1467.06,2024-05
5883,1588,2024-12-12,Northeast,Mainstream,Card,Online,completed,Electronics,Tablet,299,1,0.0,299,0.0,299.0,2024-12
